Customer Name	Product Name	City	Manager	Row ID	Order Priority	Discount	Unit Price	Shipping Cost	Customer ID	Ship Mode	Customer Segment	Product Category	Product Sub-Category	Product Container	Product Base Margin	Region	State or Province	Postal Code	Order Date	Ship Date	Profit	Quantity ordered new	Sales	Order ID	Status
Brenda Cobb	Southworth 25% Cotton Linen-Finish Paper & Envelopes	Plymouth	Chris	25196.0	Not Specified	0.07	9.06	9.86	3180.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.4	Central	Minnesota	55441.0	2013-10-04 00:00:00	2013-10-06 00:00:00	-117.86	13.0	123.43	86995.0	
Herbert Cline	Sauder Forest Hills Library, Woodland Oak Finish	Richfield	Chris	25852.0	Medium	0.04	140.98	36.09	3181.0	Delivery Truck	Corporate	Furniture	Bookcases	Jumbo Box	0.77	Central	Minnesota	55423.0	2011-11-13 00:00:00	2011-11-15 00:00:00	64.06000000000006	7.0	978.97	86991.0	
Herbert Cline	Colored Push Pins	Richfield	Chris	25853.0	Medium	0.1	1.81	1.56	3181.0	Regular Air	Corporate	Office Supplies	Rubber Bands	Wrap Bag	0.49	Central	Minnesota	55423.0	2011-11-13 00:00:00	2011-11-14 00:00:00	8.26400000000001	41.0	68.12	86991.0	
Bruce H Burgess	"Avery Trapezoid Extra Heavy Duty 4"" Binders"	Plano	Chris	19984.0	Not Specified	0.03	41.94	2.99	3183.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.35	Central	Texas	75023.0	2011-03-07 00:00:00	2011-03-10 00:00:00	60.6303	2.0	87.87	90692.0	
Bruce H Burgess	Xerox 1927	Plano	Chris	19985.0	Not Specified	0.08	4.28	6.72	3183.0	Regular Air	Home Office	Office Supplies	Paper	Small Box	0.4	Central	Texas	75023.0	2011-03-07 00:00:00	2011-03-08 00:00:00	-69.34	4.0	18.53	90692.0	
Bruce H Burgess	Xerox 1953	Plano	Chris	19986.0	Not Specified	0.09	4.28	5.74	3183.0	Regular Air	Home Office	Office Supplies	Paper	Small Box	0.4	Central	Texas	75023.0	2011-03-07 00:00:00	2011-03-09 00:00:00	-148.87	11.0	47.67	90692.0	
Irene Conway	Rush Hierlooms Collection Rich Wood Bookcases	Port Arthur	Chris	22208.0	Medium	0.03	160.98	35.02	3184.0	Delivery Truck	Home Office	Furniture	Bookcases	Jumbo Box	0.72	Central	Texas	77642.0	2011-10-20 00:00:00	2011-10-21 00:00:00	436.8988	19.0	3219.68	90693.0	
Irene Conway	EcoTones® Memo Sheets	Port Arthur	Chris	25163.0	High	0.04	4.0	1.3	3184.0	Regular Air	Home Office	Office Supplies	Paper	Wrap Bag	0.37	Central	Texas	77642.0	2013-11-08 00:00:00	2013-11-10 00:00:00	64.58144000000001	25.0	100.04	90694.0	
Dawn Langley Conrad	Hewlett-Packard 4.7GB DVD+R Discs	Port Saint Lucie	Sam	19881.0	High	0.06	8.5	1.99	3186.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.49	South	Florida	34952.0	2011-05-23 00:00:00	2011-05-23 00:00:00	-71.344	11.0	92.11	89027.0	
Dawn Langley Conrad	Stockwell Push Pins	Port Saint Lucie	Sam	19882.0	High	0.04	2.18	0.78	3186.0	Regular Air	Consumer	Office Supplies	Rubber Bands	Wrap Bag	0.52	South	Florida	34952.0	2011-05-23 00:00:00	2011-05-23 00:00:00	-421.1969762	6.0	13.1	89027.0	
Dawn Langley Conrad	Recycled Eldon Regeneration Jumbo File	Port Saint Lucie	Sam	19883.0	High	0.02	12.28	6.13	3186.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.57	South	Florida	34952.0	2011-05-23 00:00:00	2011-05-23 00:00:00	-583.38	12.0	156.75	89027.0	
Dawn Langley Conrad	GBC DocuBind 300 Electric Binding Machine	Port Saint Lucie	Sam	18791.0	Critical	0.02	525.98	19.99	3186.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.37	South	Florida	34952.0	2012-05-03 00:00:00	2012-05-05 00:00:00	697.656	2.0	1103.09	89029.0	
Dawn Langley Conrad	JM Magazine Binder	Port Saint Lucie	Sam	18792.0	Critical	0.1	16.51	2.99	3186.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.37	South	Florida	34952.0	2012-05-03 00:00:00	2012-05-05 00:00:00	6.6147	16.0	248.45	89029.0	
Dawn Langley Conrad	"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack"	Port Saint Lucie	Sam	18793.0	Critical	0.09	5.98	3.85	3186.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.68	South	Florida	34952.0	2012-05-03 00:00:00	2012-05-05 00:00:00	-391.90200000000004	12.0	68.1	89029.0	
Sidney Gilliam	"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"	Riverview	Sam	24464.0	High	0.08	170.98	35.89	3187.0	Delivery Truck	Small Business	Furniture	Bookcases	Jumbo Box	0.66	South	Florida	33569.0	2010-03-02 00:00:00	2010-03-04 00:00:00	-119.812	1.0	199.48	89025.0	
Sidney Gilliam	Staples 1 Part Blank Computer Paper	Riverview	Sam	24221.0	Medium	0.07	11.34	11.25	3187.0	Express Air	Consumer	Office Supplies	Paper	Small Box	0.36	South	Florida	33569.0	2011-03-03 00:00:00	2011-03-05 00:00:00	-117.768	11.0	119.84	89026.0	
Sidney Gilliam	Fellowes Recycled Storage Drawers	Riverview	Sam	25065.0	Medium	0.07	111.03	8.64	3187.0	Regular Air	Small Business	Office Supplies	Storage & Organization	Small Box	0.78	South	Florida	33569.0	2012-07-02 00:00:00	2012-07-02 00:00:00	-2.548	3.0	328.5	89030.0	
Sidney Gilliam	Boston 16765 Mini Stand Up Battery Pencil Sharpener	Riverview	Sam	24222.0	Medium	0.05	11.66	8.99	3187.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	0.59	South	Florida	33569.0	2013-03-03 00:00:00	2013-03-06 00:00:00	3.588	6.0	74.12	89034.0	
Sidney Gilliam	Binder Clips by OIC	Riverview	Sam	24361.0	Medium	0.1	1.48	0.7	3187.0	Regular Air	Consumer	Office Supplies	Rubber Bands	Wrap Bag	0.37	South	Florida	33569.0	2013-12-30 00:00:00	2013-12-30 00:00:00	-415.828	5.0	7.08	89038.0	
Jane Clayton	Avery 510	Port Chester	Erin	19879.0	High	0.09	3.75	0.5	3188.0	Regular Air	Consumer	Office Supplies	Labels	Small Box	0.37	East	New York	10573.0	2011-05-23 00:00:00	2011-05-25 00:00:00	30.36	12.0	44.0	89027.0	
Jane Clayton	T193	Port Chester	Erin	19880.0	High	0.02	65.99	4.99	3188.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.57	East	New York	10573.0	2011-05-23 00:00:00	2011-05-25 00:00:00	239.24699999999999	10.0	549.7	89027.0	
Jane Clayton	Magna Visual Magnetic Picture Hangers	Port Chester	Erin	22906.0	High	0.08	4.82	5.72	3188.0	Express Air	Consumer	Furniture	Office Furnishings	Small Pack	0.47	East	New York	10573.0	2011-08-09 00:00:00	2011-08-11 00:00:00	5.602799999999999	1.0	8.12	89028.0	
Jane Clayton	Xerox 1936	Port Chester	Erin	20610.0	High	0.01	19.98	5.97	3188.0	Express Air	Small Business	Office Supplies	Paper	Small Box	0.38	East	New York	10573.0	2012-09-19 00:00:00	2012-09-21 00:00:00	80.73	8.0	165.29	89031.0	
Jane Clayton	Avery 510	Port Chester	Erin	20534.0	Low	0.03	3.75	0.5	3188.0	Regular Air	Small Business	Office Supplies	Labels	Small Box	0.37	East	New York	10573.0	2012-09-22 00:00:00	2012-09-26 00:00:00	26.5305	10.0	38.45	89032.0	
Jane Clayton	Eldon® 400 Class™ Desk Accessories, Black Carbon	Port Chester	Erin	22721.0	High	0.05	8.75	8.54	3188.0	Regular Air	Small Business	Furniture	Office Furnishings	Small Pack	0.43	East	New York	10573.0	2013-03-01 00:00:00	2013-03-03 00:00:00	-138.39	12.0	106.96	89033.0	
Jane Clayton	Hon 2111 Invitation™ Series Corner Table	Port Chester	Erin	22728.0	Not Specified	0.02	209.37	69.0	3188.0	Regular Air	Home Office	Furniture	Tables	Large Box	0.79	East	New York	10573.0	2013-07-16 00:00:00	2013-07-18 00:00:00	-785.5086096	6.0	1341.62	89035.0	
Jane Clayton	Avery 491	Port Chester	Erin	22801.0	Critical	0.06	4.13	0.99	3188.0	Regular Air	Small Business	Office Supplies	Labels	Small Box	0.39	East	New York	10573.0	2013-08-21 00:00:00	2013-08-22 00:00:00	48.6243	17.0	70.47	89036.0	
Jane Clayton	Accessory13	Port Chester	Erin	24064.0	High	0.09	35.99	1.25	3188.0	Regular Air	Small Business	Technology	Telephones and Communication	Small Pack	0.57	East	New York	10573.0	2013-08-22 00:00:00	2013-08-23 00:00:00	394.1556	19.0	571.24	89037.0	
Amy Jiang	Avery White Multi-Purpose Labels	Sheboygan	Chris	18114.0	Medium	0.09	4.98	0.49	3190.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.39	Central	Wisconsin	53081.0	2012-07-15 00:00:00	2012-07-15 00:00:00	3.46	2.0	9.34	86451.0	
Jenny Hawkins	1726 Digital Answering Machine	Stevens Point	Chris	20127.0	Critical	0.01	20.99	4.81	3191.0	Regular Air	Corporate	Technology	Telephones and Communication	Medium Box	0.58	Central	Wisconsin	54481.0	2010-03-18 00:00:00	2010-03-18 00:00:00	-9.107999999999999	5.0	93.81	86447.0	
Jenny Hawkins	Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray	Stevens Point	Chris	20303.0	High	0.09	35.94	6.66	3191.0	Regular Air	Corporate	Office Supplies	Envelopes	Small Box	0.4	Central	Wisconsin	54481.0	2010-10-10 00:00:00	2010-10-12 00:00:00	172.56439999999998	9.0	312.22	86448.0	
Jenny Hawkins	Staples Bulldog Clip	Stevens Point	Chris	20190.0	Critical	0.03	3.78	0.71	3191.0	Regular Air	Corporate	Office Supplies	Rubber Bands	Wrap Bag	0.39	Central	Wisconsin	54481.0	2012-04-13 00:00:00	2012-04-15 00:00:00	13.034099999999999	5.0	18.89	86449.0	
Jenny Hawkins	Staples 6 Outlet Surge	Stevens Point	Chris	22918.0	Medium	0.04	11.97	4.98	3191.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.58	Central	Wisconsin	54481.0	2013-06-08 00:00:00	2013-06-08 00:00:00	-13.104	4.0	50.72	86453.0	
Melanie Ray	Hon Comfortask® Task/Swivel Chairs	Sun Prairie	Chris	23219.0	Medium	0.02	113.98	30.0	3192.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.69	Central	Wisconsin	53590.0	2012-05-22 00:00:00	2012-05-24 00:00:00	182.53	15.0	1787.57	86450.0	
Melanie Ray	6120	Sun Prairie	Chris	23220.0	Medium	0.04	65.99	8.8	3192.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.58	Central	Wisconsin	53590.0	2012-05-22 00:00:00	2012-05-24 00:00:00	447.12	18.0	1001.33	86450.0	
Melanie Ray	Ibico Covers for Plastic or Wire Binding Elements	Sun Prairie	Chris	23949.0	Not Specified	0.09	11.5	7.19	3192.0	Express Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.4	Central	Wisconsin	53590.0	2013-04-01 00:00:00	2013-04-02 00:00:00	-33.189	6.0	69.21	86452.0	
Melanie Ray	Gyration Ultra Cordless Optical Suite	Sun Prairie	Chris	23950.0	Not Specified	0.1	100.97	7.18	3192.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Box	0.46	Central	Wisconsin	53590.0	2013-04-01 00:00:00	2013-04-02 00:00:00	236.61	4.0	385.3	86452.0	
Melanie Ray	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	Sun Prairie	Chris	23951.0	Not Specified	0.07	99.99	19.99	3192.0	Regular Air	Corporate	Technology	Office Machines	Small Box	0.52	Central	Wisconsin	53590.0	2013-04-01 00:00:00	2013-04-02 00:00:00	231.49	6.0	596.63	86452.0	
Melanie Ray	T65	Sun Prairie	Chris	22919.0	Medium	0.08	195.99	4.2	3192.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	Central	Wisconsin	53590.0	2013-06-08 00:00:00	2013-06-09 00:00:00	-132.75680000000003	4.0	643.71	86453.0	
Angela Rose	Xerox 1961	Spring Hill	Sam	22846.0	Medium	0.1	4.98	7.54	3194.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.38	South	Florida	34609.0	2010-03-10 00:00:00	2010-03-11 00:00:00	45.077999999999996	9.0	43.84	89805.0	
Angela Rose	Xerox 1991	Spring Hill	Sam	22847.0	Medium	0.0	22.84	8.18	3194.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.39	South	Florida	34609.0	2010-03-10 00:00:00	2010-03-12 00:00:00	-110.376	6.0	141.74	89805.0	
Angela Rose	Westinghouse Floor Lamp with Metal Mesh Shade, Black	Spring Hill	Sam	23459.0	Medium	0.09	23.99	15.68	3194.0	Delivery Truck	Consumer	Furniture	Office Furnishings	Jumbo Drum	0.62	South	Florida	34609.0	2012-06-18 00:00:00	2012-06-20 00:00:00	138.414	4.0	94.47	89807.0	
John House	Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus	Trenton	Chris	21014.0	High	0.02	45.19	1.99	3195.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.55	Central	Michigan	48183.0	2011-06-15 00:00:00	2011-06-18 00:00:00	105.012	6.0	268.38	89806.0	
John House	StarTAC 6500	Trenton	Chris	22257.0	Medium	0.1	125.99	8.8	3195.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.59	Central	Michigan	48183.0	2013-04-26 00:00:00	2013-04-28 00:00:00	4.896000000000011	5.0	481.91	89808.0	
John House	Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets	Trenton	Chris	19197.0	Low	0.0	79.52	48.2	3195.0	Express Air	Consumer	Furniture	Office Furnishings	Medium Box	0.74	Central	Michigan	48183.0	2013-08-10 00:00:00	2013-08-15 00:00:00	-285.48344000000003	16.0	1296.54	89809.0	
John House	270c	Trenton	Chris	19198.0	Low	0.06	125.99	3.0	3195.0	Express Air	Consumer	Technology	Telephones and Communication	Small Box	0.59	Central	Michigan	48183.0	2013-08-10 00:00:00	2013-08-12 00:00:00	585.0332639999999	13.0	1315.29	89809.0	
Rick Foster Hawkins	Hewlett-Packard Deskjet 6122 Color Inkjet Printer	San Francisco	William	3406.0	Not Specified	0.03	200.97	15.59	3196.0	Delivery Truck	Home Office	Technology	Office Machines	Jumbo Drum	0.36	West	California	94109.0	2010-08-02 00:00:00	2010-08-03 00:00:00	1951.3	43.0	8717.75	24294.0	
Rick Foster Hawkins	Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac	San Francisco	William	4820.0	Critical	0.03	4.06	6.89	3196.0	Regular Air	Home Office	Office Supplies	Appliances	Small Box	0.6	West	California	94109.0	2011-10-07 00:00:00	2011-10-08 00:00:00	-308.53200000000004	88.0	358.93	34246.0	
Rick Foster Hawkins	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	San Francisco	William	4821.0	Critical	0.03	99.99	19.99	3196.0	Regular Air	Home Office	Technology	Office Machines	Small Box	0.52	West	California	94109.0	2011-10-07 00:00:00	2011-10-08 00:00:00	153.864	32.0	3356.48	34246.0	
Rick Foster Hawkins	Peel & Seel® Recycled Catalog Envelopes, Brown	San Francisco	William	4822.0	Critical	0.01	11.58	6.97	3196.0	Regular Air	Home Office	Office Supplies	Envelopes	Small Box	0.35	West	California	94109.0	2011-10-07 00:00:00	2011-10-09 00:00:00	1.528	49.0	585.62	34246.0	
Rick Foster Hawkins	O'Sullivan 2-Shelf Heavy-Duty Bookcases	San Francisco	William	2206.0	High	0.01	48.58	54.11	3196.0	Delivery Truck	Home Office	Furniture	Bookcases	Jumbo Box	0.69	West	California	94109.0	2012-04-11 00:00:00	2012-04-13 00:00:00	-1414.41	40.0	2041.6	15907.0	
Rick Foster Hawkins	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	San Francisco	William	2207.0	High	0.04	105.98	13.99	3196.0	Express Air	Home Office	Furniture	Office Furnishings	Medium Box	0.65	West	California	94109.0	2012-04-11 00:00:00	2012-04-14 00:00:00	950.68	40.0	4135.88	15907.0	
Rick Foster Hawkins	"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"	San Francisco	William	2208.0	High	0.09	7.04	2.17	3196.0	Regular Air	Home Office	Office Supplies	Paper	Wrap Bag	0.38	West	California	94109.0	2012-04-11 00:00:00	2012-04-12 00:00:00	-5.41	4.0	28.05	15907.0	
Wallace Pugh	Hewlett-Packard Deskjet 6122 Color Inkjet Printer	Northbrook	Chris	21406.0	Not Specified	0.03	200.97	15.59	3197.0	Delivery Truck	Home Office	Technology	Office Machines	Jumbo Drum	0.36	Central	Illinois	60062.0	2010-08-02 00:00:00	2010-08-03 00:00:00	1538.7827999999997	11.0	2230.12	90850.0	
Wallace Pugh	Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac	Northbrook	Chris	22820.0	Critical	0.03	4.06	6.89	3197.0	Regular Air	Home Office	Office Supplies	Appliances	Small Box	0.6	Central	Illinois	60062.0	2011-10-07 00:00:00	2011-10-08 00:00:00	-277.6788	22.0	89.73	90851.0	
Wallace Pugh	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	Northbrook	Chris	22821.0	Critical	0.03	99.99	19.99	3197.0	Regular Air	Home Office	Technology	Office Machines	Small Box	0.52	Central	Illinois	60062.0	2011-10-07 00:00:00	2011-10-08 00:00:00	176.9436	8.0	839.12	90851.0	
Wallace Pugh	O'Sullivan 2-Shelf Heavy-Duty Bookcases	Northbrook	Chris	20206.0	High	0.01	48.58	54.11	3197.0	Delivery Truck	Home Office	Furniture	Bookcases	Jumbo Box	0.69	Central	Illinois	60062.0	2012-04-11 00:00:00	2012-04-13 00:00:00	-1414.41	10.0	510.4	90852.0	
Wallace Pugh	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	Northbrook	Chris	20207.0	High	0.04	105.98	13.99	3197.0	Express Air	Home Office	Furniture	Office Furnishings	Medium Box	0.65	Central	Illinois	60062.0	2012-04-11 00:00:00	2012-04-14 00:00:00	713.4393	10.0	1033.97	90852.0	
Wallace Pugh	"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"	Northbrook	Chris	20208.0	High	0.09	7.04	2.17	3197.0	Regular Air	Home Office	Office Supplies	Paper	Wrap Bag	0.38	Central	Illinois	60062.0	2012-04-11 00:00:00	2012-04-12 00:00:00	-5.41	1.0	7.01	90852.0	
Debbie Tanner	Peel & Seel® Recycled Catalog Envelopes, Brown	Oak Forest	Chris	22822.0	Critical	0.01	11.58	6.97	3198.0	Regular Air	Home Office	Office Supplies	Envelopes	Small Box	0.35	Central	Illinois	60452.0	2011-10-07 00:00:00	2011-10-09 00:00:00	1.7571999999999999	12.0	143.42	90851.0	
Mary O Rich	Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote	Escondido	William	19342.0	Critical	0.03	48.92	4.5	3200.0	Express Air	Consumer	Office Supplies	Appliances	Small Box	0.59	West	California	92025.0	2012-01-22 00:00:00	2012-01-24 00:00:00	377.4852	11.0	547.08	88438.0	
Mary O Rich	Avery 506	Escondido	William	19343.0	Critical	0.0	4.13	0.5	3200.0	Regular Air	Consumer	Office Supplies	Labels	Small Box	0.39	West	California	92025.0	2012-01-22 00:00:00	2012-01-24 00:00:00	2.09	1.0	4.31	88438.0	
Mary O Rich	Sanford Colorific Colored Pencils, 12/Box	Escondido	William	19344.0	Critical	0.1	2.88	1.01	3200.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.55	West	California	92025.0	2012-01-22 00:00:00	2012-01-24 00:00:00	-1.8476	12.0	32.32	88438.0	
Mary O Rich	Eldon Portable Mobile Manager	Escondido	William	18565.0	Low	0.04	28.28	13.99	3200.0	Express Air	Consumer	Office Supplies	Storage & Organization	Medium Box	0.58	West	California	92025.0	2012-02-21 00:00:00	2012-02-27 00:00:00	-138.02	12.0	341.97	88439.0	
Mary O Rich	DAX Wood Document Frame	Escondido	William	18996.0	Not Specified	0.06	13.73	8.99	3200.0	Regular Air	Consumer	Furniture	Office Furnishings	Small Pack	0.49	West	California	92025.0	2013-03-10 00:00:00	2013-03-12 00:00:00	12.2	3.0	42.58	88440.0	
Mary O Rich	Staples Gold Paper Clips	Escondido	William	20422.0	Not Specified	0.01	2.98	1.58	3200.0	Regular Air	Consumer	Office Supplies	Rubber Bands	Wrap Bag	0.39	West	California	92025.0	2013-03-15 00:00:00	2013-03-16 00:00:00	8.88	8.0	25.65	88441.0	
Benjamin McGee	"Avery Trapezoid Extra Heavy Duty 4"" Binders"	Eureka	William	22014.0	Not Specified	0.09	41.94	2.99	3201.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.35	West	California	95501.0	2011-04-27 00:00:00	2011-04-28 00:00:00	113.76719999999999	4.0	164.88	88436.0	
Benjamin McGee	T39m	Eureka	William	25151.0	Low	0.09	155.99	3.9	3201.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.55	West	California	95501.0	2011-06-06 00:00:00	2011-06-08 00:00:00	1298.7662999999998	15.0	1882.27	88437.0	
Benjamin McGee	PC Concepts 116 Key Quantum 3000 Keyboard	Eureka	William	20423.0	Not Specified	0.02	32.98	5.5	3201.0	Express Air	Consumer	Technology	Computer Peripherals	Small Box	0.75	West	California	95501.0	2013-03-15 00:00:00	2013-03-17 00:00:00	51.98	13.0	440.87	88441.0	
Benjamin McGee	Computer Printout Paper with Letter-Trim Perforations	Eureka	William	25143.0	Low	0.05	18.97	9.03	3201.0	Express Air	Consumer	Office Supplies	Paper	Small Box	0.37	West	California	95501.0	2013-06-11 00:00:00	2013-06-11 00:00:00	-15.919999999999998	1.0	34.09	88442.0	
Martin Heath	Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad	Charleston	Sam	25704.0	Low	0.09	53.98	5.5	3203.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Box	0.62	South	South Carolina	29418.0	2011-07-28 00:00:00	2011-08-01 00:00:00	-64.24600000000001	4.0	200.29	91589.0	
Martin Heath	Premium Writing Pencils, Soft, #2 by Central Association for the Blind	Charleston	Sam	25705.0	Low	0.03	2.98	2.03	3203.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.57	South	South Carolina	29418.0	2011-07-28 00:00:00	2011-07-30 00:00:00	87.744	2.0	6.82	91589.0	
Alvin Mullins	Newell 315	Rexburg	William	18437.0	Low	0.07	5.98	0.96	3205.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.6	West	Idaho	83440.0	2010-03-30 00:00:00	2010-04-03 00:00:00	32.83	10.0	56.4	87933.0	
Dana Rankin	Microsoft Natural Keyboard Elite	Twin Falls	William	18438.0	Low	0.01	39.98	4.0	3206.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Box	0.7	West	Idaho	83301.0	2010-03-30 00:00:00	2010-04-04 00:00:00	51.59000000000005	6.0	257.52	87933.0	
Dana Rankin	Lifetime Advantage™ Folding Chairs, 4/Carton	Twin Falls	William	21229.0	Not Specified	0.06	218.08	18.06	3206.0	Express Air	Consumer	Furniture	Chairs & Chairmats	Large Box	0.57	West	Idaho	83301.0	2010-05-21 00:00:00	2010-05-23 00:00:00	969.42	7.0	1488.51	87934.0	
Dana Rankin	Xerox 1932	Twin Falls	William	20106.0	Not Specified	0.05	35.44	5.09	3206.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.38	West	Idaho	83301.0	2010-11-28 00:00:00	2010-11-29 00:00:00	553.3317	23.0	801.93	87935.0	
Dana Rankin	Hot File® 7-Pocket, Floor Stand	Twin Falls	William	24784.0	High	0.02	178.47	19.99	3206.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.55	West	Idaho	83301.0	2011-07-29 00:00:00	2011-07-30 00:00:00	1177.0295999999998	9.0	1705.84	87936.0	
Dana Rankin	Avery 494	Twin Falls	William	23205.0	Not Specified	0.0	2.61	0.5	3206.0	Regular Air	Consumer	Office Supplies	Labels	Small Box	0.39	West	Idaho	83301.0	2011-12-05 00:00:00	2011-12-06 00:00:00	33.223499999999994	18.0	48.15	87937.0	
Dana Rankin	T39m	Twin Falls	William	23941.0	High	0.05	155.99	3.9	3206.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.55	West	Idaho	83301.0	2011-12-15 00:00:00	2011-12-18 00:00:00	1390.6191	16.0	2015.39	87938.0	
